6.555962505391048356e-02,7.579613880392453706e-02,5.614873673067136833e-02,9.390402880319136114e-02,1.412936867580774913e-01,1.255571419695477309e-01,7.969458066869640478e-02,8.394686200208612004e-02,1.259482276980200544e-01,1.521509715056666989e-01
1.703020264397554079e-02,5.511032149945003372e-02,3.072244289967229064e-02,1.286415016756448648e-01,1.433810979392849960e-01,1.997046068146027531e-01,9.983048349046921843e-02,7.373289318513207014e-02,1.626039597813715987e-01,8.924249006942686080e-02
1.001050901347756185e-02,3.734068066063669228e-02,2.075979269394348514e-02,1.183970610687792580e-01,2.201413776683010803e-01,2.300104191923553476e-01,7.598825146166009181e-02,6.294405073054946953e-02,1.627864155278246627e-01,6.162144198022683622e-02
2.104783188743126338e-02,5.650658905751137356e-02,4.219136132556761815e-02,1.305764933032510233e-01,2.271409512323753765e-01,2.015390417849195204e-01,9.775786267909369887e-02,6.496174912569049886e-02,7.504376755585616399e-02,8.323435204267415344e-02
2.057925272208359010e-02,5.458392065527953307e-02,3.796270760551627432e-02,1.357033053459892336e-01,1.886120814689835057e-01,1.997239586522750743e-01,1.009849134847845414e-01,6.816765745328470794e-02,1.016079855364272339e-01,9.207421707409951805e-02
2.002601775326494013e-02,5.533236404441468914e-02,3.320834608709161140e-02,1.307022242626636188e-01,1.918005815730642327e-01,2.005024997446682722e-01,9.813539434739039502e-02,6.984746454434516416e-02,1.073512906844871079e-01,9.309381695733459638e-02
1.529059112227387600e-02,4.582647366398773930e-02,3.227668540775908979e-02,1.401456320730436467e-01,2.202950434356585052e-01,2.154479752324321984e-01,9.397229211307067676e-02,6.174867207148843073e-02,9.866663560388559684e-02,7.632999927510596139e-02
8.924485125846520067e-03,3.232265446220053406e-02,1.993317037650830376e-02,1.317674745161590277e-01,2.523091325147541197e-01,2.565672456830448422e-01,8.189749323891994115e-02,5.470537757429957959e-02,1.056246099436945751e-01,5.594835656327237783e-02
3.925479246322499671e-02,6.060677162732228118e-02,5.073441422809817775e-02,1.108543138030523012e-01,1.977345784732294498e-01,1.596060442516271660e-01,8.664562753650574545e-02,7.419812759523804202e-02,9.923977568631807411e-02,1.211255543295177844e-01
9.001748842993324840e-03,3.790775440962066561e-02,1.420306472527098005e-02,1.254710753665877199e-01,1.695925575607457880e-01,2.449349564235184518e-01,8.178291559433290003e-02,7.020040257748344503e-02,1.813848593962128219e-01,6.552066510287229972e-02
4.347018691176399857e-02,7.550765007407446439e-02,6.053045900399232904e-02,1.244600540945100392e-01,1.833353518212156585e-01,1.441120665282458468e-01,8.897501110097312538e-02,7.764724879837191229e-02,9.317346897506621761e-02,1.087885026837124985e-01
5.082872928134247320e-02,8.354260840378752162e-02,5.696467436751243701e-02,1.029800770123641407e-01,1.658044533721262093e-01,1.393520843785421848e-01,8.004352921412989652e-02,8.165076176057550761e-02,1.184748032804413681e-01,1.203582789208073184e-01
4.066582743569113062e-02,7.678109689646178682e-02,5.366256124069761907e-02,1.057685764824972119e-01,1.762469379407981263e-01,1.297802123015635301e-01,7.622822536679854655e-02,7.468869079958247170e-02,1.615320495359151287e-01,1.046458219914887938e-01
1.092819796428710355e-01,9.820470114839448261e-02,5.756995683984557355e-02,6.334930697385342258e-02,7.030131204594312899e-02,7.067592074769861454e-02,6.960092347524751699e-02,1.011145944039860273e-01,1.499296941101365410e-01,2.099716106112607117e-01
3.897590243572014723e-02,7.414674842084657824e-02,5.637979767792896529e-02,1.277496429034963021e-01,1.629231571064133355e-01,1.511625424913414228e-01,1.010712005023184923e-01,7.278560158526417578e-02,9.754114836534348576e-02,1.172642585111491886e-01
6.131116406118700818e-02,7.299780365703850693e-02,6.069362478044908887e-02,9.947043093697328919e-02,1.599834546070179053e-01,1.227504966523384894e-01,8.110155025615586877e-02,7.887607850859092162e-02,1.208570979142269547e-01,1.419582986201960995e-01
5.150773870974111740e-02,8.571489633127195307e-02,4.013092568600624271e-02,7.638427664266669859e-02,6.955742164292251506e-02,9.113670588075573065e-02,7.960645575636840499e-02,8.466604415038334053e-02,2.786697222567754983e-01,1.426258129425604648e-01
2.087791917090445204e-02,5.382551826352563462e-02,3.966057095493859264e-02,1.298467742277202297e-01,2.210261470569694353e-01,2.147766543210035406e-01,9.585260936591814829e-02,6.028218830481914953e-02,8.092516413978503853e-02,8.292645419227991088e-02
1.659571448841797373e-02,5.337428287614448541e-02,2.993979200872717850e-02,1.268929027548431065e-01,1.769364876642776641e-01,2.076476312106391164e-01,9.758458513237894261e-02,6.980883455972165808e-02,1.375752599889136507e-01,8.364450931492262153e-02
1.031246746679140847e-01,8.383051502843062719e-02,4.111125983429788494e-02,3.850443938783235792e-02,3.856630824370465421e-02,4.333794375285573292e-02,4.786269873136253516e-02,8.560389059915489429e-02,3.344088995967611777e-01,1.836493701570911796e-01
1.016499353053426369e-01,7.933728937070490261e-02,3.373815791428561722e-02,3.310697660581917584e-02,3.330924017309400131e-02,3.684290367195416915e-02,3.915168280311179250e-02,7.858891417178805183e-02,3.906637516914941433e-01,1.736111482918106519e-01
2.873690010303565912e-02,8.035583975661841905e-02,4.016038358100224026e-02,1.212561419465728318e-01,1.237474275381824640e-01,1.705716040958335233e-01,1.109006755433017549e-01,8.791115546087323318e-02,1.188304760481118660e-01,1.175293959253366355e-01
8.062363883772140014e-03,3.693465432655729241e-02,2.240996148384212516e-02,1.437605639371366539e-01,2.250379725147997889e-01,2.522502627598973701e-01,9.205871984026074706e-02,5.822323225999408158e-02,1.091787228714709290e-01,5.208354612218648455e-02
2.163378906249577294e-02,6.553789062498720230e-02,2.568828124999497989e-02,1.159359374999773540e-01,1.156019531249774107e-01,1.853144531249638072e-01,1.018015624999801111e-01,7.978613281248440880e-02,1.784947265624651225e-01,1.102052734374784765e-01
1.042119261099122736e-02,3.293241695292711130e-02,2.230056220450586310e-02,1.042283840893989955e-01,2.108629247797564610e-01,2.581170754820275026e-01,7.163500151389831649e-02,4.959776698117997901e-02,1.943917789094468940e-01,4.551289647257602405e-02
2.269140624999556669e-02,6.857460937498660591e-02,2.584589843749494908e-02,1.176197265624770172e-01,1.134203124999778461e-01,1.870656249999634591e-01,1.041398437499796575e-01,8.346230468748369602e-02,1.618101562499683899e-01,1.153701171874774584e-01
2.159350565889251936e-02,6.114998750400853916e-02,3.252919754784274614e-02,1.262583927854956378e-01,1.399334877654687670e-01,1.880740014238873603e-01,1.033033237215633254e-01,7.207964141777011002e-02,1.539178320833647640e-01,1.011606300915749296e-01
1.483299250168036709e-02,4.484702674518650095e-02,2.479810738197233549e-02,1.265936885999814077e-01,2.026352299607800944e-01,2.242800433053060982e-01,9.558041621541267518e-02,6.594971731013120342e-02,1.194707085286186715e-01,8.101206944932673459e-02
1.184863457207547752e-02,3.424382237282280750e-02,2.440179907291746900e-02,1.175571609123164940e-01,2.050044548906679587e-01,2.542863998211100651e-01,7.275455919492133938e-02,6.071489156190049835e-02,1.684590661995753469e-01,5.072921140016424524e-02
2.068288219639525388e-02,3.933954476443765613e-02,3.104182180812121300e-02,9.884621656880147877e-02,1.665411103221446365e-01,1.530483132154270842e-01,6.935815452376814516e-02,5.301472328535258155e-02,2.990329996709018556e-01,6.909423364446969085e-02
1.961421009184020556e-02,4.123118819596436474e-02,2.808782016867338721e-02,1.219199008248976202e-01,1.878353581097514102e-01,2.241860846047312728e-01,8.529605320123843926e-02,7.083488474792203060e-02,1.419340511692358808e-01,7.906044888556493233e-02
3.247823827087101961e-02,5.072939836756289178e-02,4.615940173288342330e-02,1.231905821108635474e-01,1.830847778955751737e-01,1.753952686199429234e-01,8.862142121954874607e-02,7.144555444866380889e-02,1.261422756978510251e-01,1.027530816360139321e-01
5.180082508844417732e-02,8.254129305059138000e-02,4.940822307259197521e-02,1.026220507722707953e-01,1.107596273195670805e-01,1.342537893809430671e-01,9.658814076974867047e-02,8.896328304858108771e-02,1.310082869370957637e-01,1.520544805599085281e-01
5.042230719640616171e-02,7.259190889197006391e-02,5.541271097043030947e-02,1.032412290982335917e-01,1.256605035942348902e-01,1.241356071260376753e-01,8.908679578835004831e-02,7.700910298479436700e-02,1.695662896545300224e-01,1.328735446944024068e-01
5.289628268805551120e-02,8.253263542604964698e-02,5.141436379952363245e-02,1.024885221149349906e-01,1.151093355624426551e-01,1.309062102080555401e-01,9.524012027070019593e-02,8.692371621027011885e-02,1.308199438174413587e-01,1.516688699021214171e-01
4.286909453777954654e-02,7.252534212283411053e-02,4.489612837543472540e-02,1.056674965644563008e-01,1.189028549156767173e-01,1.426567482116398722e-01,9.050220578103113089e-02,8.152553363771380956e-02,1.688509443027114976e-01,1.316036515503863635e-01
